dataset,cascade_id,label,y_false,final_size,final_depth,reach_target,window_type,window_value,not_reached_k,early_n_nodes,early_depth,avg_root_distance,early_width,branching_factor,internal_node_share,leaf_fraction,outdegree_entropy,structural_virality_proxy
twitter15,689236842454106113,non-rumor,0,375,2,5.929589143389895,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,689236842454106113,non-rumor,0,375,2,5.929589143389895,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,689236842454106113,non-rumor,0,375,2,5.929589143389895,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,689529955294777344,non-rumor,0,721,3,6.582025138892826,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,689529955294777344,non-rumor,0,721,3,6.582025138892826,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,689529955294777344,non-rumor,0,721,3,6.582025138892826,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,689549346875031552,non-rumor,0,422,4,6.0473721790462776,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,689549346875031552,non-rumor,0,422,4,6.0473721790462776,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,689549346875031552,non-rumor,0,422,4,6.0473721790462776,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,689555819059351552,non-rumor,0,636,3,6.456769655572163,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,689555819059351552,non-rumor,0,636,3,6.456769655572163,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,689555819059351552,non-rumor,0,636,3,6.456769655572163,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,689650617464311813,non-rumor,0,270,3,5.602118820879701,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,689650617464311813,non-rumor,0,270,3,5.602118820879701,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,689650617464311813,non-rumor,0,270,3,5.602118820879701,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,689694470779097088,non-rumor,0,923,3,6.828712071641684,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,689694470779097088,non-rumor,0,923,3,6.828712071641684,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,689694470779097088,non-rumor,0,923,3,6.828712071641684,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,689798164287741953,non-rumor,0,545,2,6.302618975744905,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,689798164287741953,non-rumor,0,545,2,6.302618975744905,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,689798164287741953,non-rumor,0,545,2,6.302618975744905,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,689799953330368513,non-rumor,0,429,7,6.063785208687608,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,689799953330368513,non-rumor,0,429,7,6.063785208687608,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,689799953330368513,non-rumor,0,429,7,6.063785208687608,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,689833530197671936,non-rumor,0,301,5,5.71042701737487,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,689833530197671936,non-rumor,0,301,5,5.71042701737487,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,689833530197671936,non-rumor,0,301,5,5.71042701737487,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,689853056440221696,non-rumor,0,255,3,5.545177444479562,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,689853056440221696,non-rumor,0,255,3,5.545177444479562,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,689853056440221696,non-rumor,0,255,3,5.545177444479562,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,689922870689009664,non-rumor,0,522,4,6.259581464064923,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,689922870689009664,non-rumor,0,522,4,6.259581464064923,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,689922870689009664,non-rumor,0,522,4,6.259581464064923,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,690137637810761728,non-rumor,0,503,3,6.222576268071369,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,690137637810761728,non-rumor,0,503,3,6.222576268071369,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,690137637810761728,non-rumor,0,503,3,6.222576268071369,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,690145844318834689,non-rumor,0,389,4,5.966146739123692,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,690145844318834689,non-rumor,0,389,4,5.966146739123692,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,690145844318834689,non-rumor,0,389,4,5.966146739123692,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,690174644071047168,non-rumor,0,472,5,6.159095388491933,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,690174644071047168,non-rumor,0,472,5,6.159095388491933,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,690174644071047168,non-rumor,0,472,5,6.159095388491933,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,690252631822864384,non-rumor,0,259,2,5.560681631015528,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,690252631822864384,non-rumor,0,259,2,5.560681631015528,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,690252631822864384,non-rumor,0,259,2,5.560681631015528,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,690296550803636224,non-rumor,0,704,4,6.558197802812269,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,690296550803636224,non-rumor,0,704,4,6.558197802812269,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,690296550803636224,non-rumor,0,704,4,6.558197802812269,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,690431187916099584,non-rumor,0,545,3,6.302618975744905,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,690431187916099584,non-rumor,0,545,3,6.302618975744905,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,690431187916099584,non-rumor,0,545,3,6.302618975744905,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,690522824797196288,non-rumor,0,496,3,6.208590026096629,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,690522824797196288,non-rumor,0,496,3,6.208590026096629,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,690522824797196288,non-rumor,0,496,3,6.208590026096629,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,690567125128351744,non-rumor,0,1301,2,7.171656822768514,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,690567125128351744,non-rumor,0,1301,2,7.171656822768514,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,690567125128351744,non-rumor,0,1301,2,7.171656822768514,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,690670464440504320,non-rumor,0,844,3,6.739336627357174,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,690670464440504320,non-rumor,0,844,3,6.739336627357174,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,690670464440504320,non-rumor,0,844,3,6.739336627357174,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,690676539323740161,non-rumor,0,464,2,6.142037405587356,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,690676539323740161,non-rumor,0,464,2,6.142037405587356,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,690676539323740161,non-rumor,0,464,2,6.142037405587356,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,690680310061756416,non-rumor,0,552,3,6.315358001522335,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,690680310061756416,non-rumor,0,552,3,6.315358001522335,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,690680310061756416,non-rumor,0,552,3,6.315358001522335,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,690915657106526208,non-rumor,0,274,5,5.616771097666572,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,690915657106526208,non-rumor,0,274,5,5.616771097666572,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,690915657106526208,non-rumor,0,274,5,5.616771097666572,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,690920430287331328,non-rumor,0,310,3,5.739792912179234,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,690920430287331328,non-rumor,0,310,3,5.739792912179234,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,690920430287331328,non-rumor,0,310,3,5.739792912179234,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,690926324903317504,non-rumor,0,474,2,6.163314804034641,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,690926324903317504,non-rumor,0,474,2,6.163314804034641,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,690926324903317504,non-rumor,0,474,2,6.163314804034641,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,690954487322796032,non-rumor,0,727,4,6.590301048196686,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,690954487322796032,non-rumor,0,727,4,6.590301048196686,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,690954487322796032,non-rumor,0,727,4,6.590301048196686,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,690985215691354112,non-rumor,0,556,6,6.322565239927284,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,690985215691354112,non-rumor,0,556,6,6.322565239927284,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,690985215691354112,non-rumor,0,556,6,6.322565239927284,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,691006265137299456,non-rumor,0,473,2,6.161207321695077,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,691006265137299456,non-rumor,0,473,2,6.161207321695077,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,691006265137299456,non-rumor,0,473,2,6.161207321695077,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,691027026552229888,non-rumor,0,520,6,6.255750041753367,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,691027026552229888,non-rumor,0,520,6,6.255750041753367,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,691027026552229888,non-rumor,0,520,6,6.255750041753367,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,691064699853606913,non-rumor,0,425,4,6.054439346269371,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,691064699853606913,non-rumor,0,425,4,6.054439346269371,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,691064699853606913,non-rumor,0,425,4,6.054439346269371,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,691206970074738688,non-rumor,0,332,5,5.808142489980444,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,691206970074738688,non-rumor,0,332,5,5.808142489980444,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,691206970074738688,non-rumor,0,332,5,5.808142489980444,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,691299810553384960,non-rumor,0,591,2,6.3835066348840055,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,691299810553384960,non-rumor,0,591,2,6.3835066348840055,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,691299810553384960,non-rumor,0,591,2,6.3835066348840055,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,691327238353129472,non-rumor,0,479,3,6.173786103901937,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,691327238353129472,non-rumor,0,479,3,6.173786103901937,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,691327238353129472,non-rumor,0,479,3,6.173786103901937,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,691351064868732928,non-rumor,0,851,3,6.747586526829315,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,691351064868732928,non-rumor,0,851,3,6.747586526829315,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,691351064868732928,non-rumor,0,851,3,6.747586526829315,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,691380138710306816,non-rumor,0,472,3,6.159095388491933,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,691380138710306816,non-rumor,0,472,3,6.159095388491933,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,691380138710306816,non-rumor,0,472,3,6.159095388491933,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,691380348379201536,non-rumor,0,757,3,6.630683385642372,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,691380348379201536,non-rumor,0,757,3,6.630683385642372,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,691380348379201536,non-rumor,0,757,3,6.630683385642372,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,691410231549530112,non-rumor,0,314,2,5.752572638825633,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,691410231549530112,non-rumor,0,314,2,5.752572638825633,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,691410231549530112,non-rumor,0,314,2,5.752572638825633,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,691564354567798784,non-rumor,0,1277,3,7.15305163493748,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,691564354567798784,non-rumor,0,1277,3,7.15305163493748,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,691564354567798784,non-rumor,0,1277,3,7.15305163493748,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,691600834707247104,non-rumor,0,581,11,6.366470447731438,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,691600834707247104,non-rumor,0,581,11,6.366470447731438,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,691600834707247104,non-rumor,0,581,11,6.366470447731438,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,691616143161819136,non-rumor,0,532,7,6.278521424165844,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,691616143161819136,non-rumor,0,532,7,6.278521424165844,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,691616143161819136,non-rumor,0,532,7,6.278521424165844,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,691632933170450435,non-rumor,0,439,2,6.0867747269123065,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,691632933170450435,non-rumor,0,439,2,6.0867747269123065,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,691632933170450435,non-rumor,0,439,2,6.0867747269123065,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,691656866972209152,non-rumor,0,426,4,6.056784013228625,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,691656866972209152,non-rumor,0,426,4,6.056784013228625,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,691656866972209152,non-rumor,0,426,4,6.056784013228625,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,691667941314662400,non-rumor,0,281,5,5.641907070938114,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,691667941314662400,non-rumor,0,281,5,5.641907070938114,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,691667941314662400,non-rumor,0,281,5,5.641907070938114,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,691700082601758720,non-rumor,0,409,2,6.016157159698354,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,691700082601758720,non-rumor,0,409,2,6.016157159698354,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,691700082601758720,non-rumor,0,409,2,6.016157159698354,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,691791477912014850,non-rumor,0,787,4,6.669498089857879,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,691791477912014850,non-rumor,0,787,4,6.669498089857879,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,691791477912014850,non-rumor,0,787,4,6.669498089857879,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,691809004356501505,non-rumor,0,631,3,6.448889394146858,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,691809004356501505,non-rumor,0,631,3,6.448889394146858,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,691809004356501505,non-rumor,0,631,3,6.448889394146858,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,691889802724118532,non-rumor,0,338,2,5.82600010738045,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,691889802724118532,non-rumor,0,338,2,5.82600010738045,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,691889802724118532,non-rumor,0,338,2,5.82600010738045,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,691976624665919488,non-rumor,0,311,6,5.7430031878094825,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,691976624665919488,non-rumor,0,311,6,5.7430031878094825,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,691976624665919488,non-rumor,0,311,6,5.7430031878094825,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,691986377584549888,non-rumor,0,272,2,5.60947179518496,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,691986377584549888,non-rumor,0,272,2,5.60947179518496,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,691986377584549888,non-rumor,0,272,2,5.60947179518496,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,692004901455556608,non-rumor,0,464,2,6.142037405587356,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,692004901455556608,non-rumor,0,464,2,6.142037405587356,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,692004901455556608,non-rumor,0,464,2,6.142037405587356,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,692023417575448576,non-rumor,0,458,3,6.129050210060545,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,692023417575448576,non-rumor,0,458,3,6.129050210060545,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,692023417575448576,non-rumor,0,458,3,6.129050210060545,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,692024256520179712,non-rumor,0,1528,5,7.332369205929062,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,692024256520179712,non-rumor,0,1528,5,7.332369205929062,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,692024256520179712,non-rumor,0,1528,5,7.332369205929062,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,692031224227958789,non-rumor,0,496,3,6.208590026096629,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,692031224227958789,non-rumor,0,496,3,6.208590026096629,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,692031224227958789,non-rumor,0,496,3,6.208590026096629,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,692031514943582208,non-rumor,0,515,2,6.246106765481563,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,692031514943582208,non-rumor,0,515,2,6.246106765481563,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,692031514943582208,non-rumor,0,515,2,6.246106765481563,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,692046121250586624,non-rumor,0,378,3,5.937536205082426,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,692046121250586624,non-rumor,0,378,3,5.937536205082426,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,692046121250586624,non-rumor,0,378,3,5.937536205082426,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,692047663211085825,non-rumor,0,742,3,6.610696044717759,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,692047663211085825,non-rumor,0,742,3,6.610696044717759,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
